Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Mayo;2058500;1631180;031114;LED;100;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631180;21/05/2026;21/05/2026;0;cuad62-podas;FINALIZADA;2,947239052;-75,28702899
Mayo;2038230;1631248;D 1206;METAL HALIDE;400;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631248;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,946953;-75,237497
Mayo;2045876;1634983;067664;LED;74,1;PRE-PODAS;76;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1634983;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,970312;-75,28925
Mayo;2057045;1635188;033689;LED;27,8;PRE-PODAS;41;25;Se ha realizado el mantenimiento preventivo sobre la farola: 1635188;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,955664;-75,27657
Mayo;2057008;1635234;068526;LED;106,5;PRE-PODAS;6A;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1635234;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,94236023;-75,29175558
Mayo;2062186;1635842;043264;LED;27,8;PRE-PODAS;18A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1635842;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,938318;-75,276722
Mayo;2038274;1637071;050327;LED;27,8;PRE-PODAS;20B;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1637071;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,942874037;-75,24855901
Mayo;2040328;1638687;021848;LED;37;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638687;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,936597041;-75,26009798
Mayo;2060792;1640284;026133;LED;60,2;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640284;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,946536634;-75,29804453
Mayo;2060789;1640286;030397;LED;60,2;PRE-PODAS;33;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640286;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,947083072;-75,29803612
Mayo;2060795;1640298;026745;LED;60,2;PRE-PODAS;29;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640298;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,945440895;-75,2979421
Mayo;2060782;1640302;030396;LED;60,2;PRE-PODAS;34;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640302;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,948604577;-75,29807675
Mayo;2060781;1640306;030399;LED;60,2;PRE-PODAS;37;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640306;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,949125219;-75,29811396
Mayo;2060754;1640308;030389;LED;60,2;PRE-PODAS;39;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640308;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,949694723;-75,29811987
Mayo;2048829;1640444;010782;LED;27,8;PRE-PODAS;34;1DW;Se ha realizado el mantenimiento preventivo sobre la farola: 1640444;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,947796056;-75,299067
Mayo;2058515;1640467;065213;LED;46,3;PRE-PODAS;50;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1640467;21/05/2026;21/05/2026;0;cuad62-podas;FINALIZADA;2,957708;-75,279938
Mayo;2057029;1640604;040139;LED;106,5;PRE-PODAS;26;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640604;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,94362816;-75,28942842
Mayo;2062191;1640712;068539;LED;106,5;PRE-PODAS;6B;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640712;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94265097;-75,29101718
Mayo;2062187;1640713;069557;LED;106,5;PRE-PODAS;6B;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640713;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94254288;-75,29125442
Mayo;2062213;1640714;069569;LED;106,5;PRE-PODAS;6B;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640714;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94254288;-75,29125442
Mayo;2062211;1640715;068528;LED;106,5;PRE-PODAS;6A;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640715;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94245005;-75,29149909
Mayo;2048842;1640855;070720;LED;106,5;PRE-PODAS;24;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1640855;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95683237;-75,30058104
Mayo;2041068;1641576;026927;LED;60,2;PRE-PODAS;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641576;06/05/2026;06/05/2026;0;cuad62-podas;FINALIZADA;2,941944071;-75,26319801
Mayo;2040325;1641577;025409;LED;60,2;PRE-PODAS;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641577;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,941641078;-75,26323897
Mayo;2045849;1643210;029741;LED;92,6;PRE-PODAS;66A;1B;Se ha realizado el mantenimiento preventivo sobre la farola: 1643210;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,964322;-75,293994
Mayo;2045848;1643211;029764;LED;92,6;PRE-PODAS;66A;1B;Se ha realizado el mantenimiento preventivo sobre la farola: 1643211;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,96445;-75,293945
Mayo;2060004;1643353;28898;LED;50;PRE-PODAS;50;24;Se ha realizado el mantenimiento preventivo sobre la farola: 1643353;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,958023057;-75,27914579
Mayo;2060005;1643354;31498;LED;40;PRE-PODAS;50;24;Se ha realizado el mantenimiento preventivo sobre la farola: 1643354;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,95802295;-75,27914576
Mayo;2062153;1643922;069846;LED;74,1;PRE-PODAS;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643922;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94006287;-75,25319299
Mayo;2062150;1643923;069875;LED;74,1;PRE-PODAS;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643923;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94006287;-75,25319299
Mayo;2062160;1644031;037561;LED;74,1;PRE-PODAS;20;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1644031;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94074948;-75,27071362
Mayo;2062158;1644032;037578;LED;74,1;PRE-PODAS;20;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1644032;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,94074948;-75,27071362
Mayo;2062181;1644622;040087;LED;106,5;PRE-PODAS;19;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1644622;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93893919;-75,28195102
Mayo;2062183;1644623;040080;LED;106,5;PRE-PODAS;19;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1644623;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93893919;-75,28195102
Mayo;2062165;1644672;037565;LED;74,1;PRE-PODAS;19;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644672;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93802658;-75,27799654
Mayo;2062167;1644673;037576;LED;74,1;PRE-PODAS;19;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644673;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93802658;-75,27799654
Mayo;2062168;1644715;037399;LED;74,1;PRE-PODAS;18;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644715;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,938411074;-75,278309
Mayo;2062169;1644716;037351;LED;74,1;PRE-PODAS;18;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644716;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,938411074;-75,278309
Mayo;2062170;1644736;037374;LED;74,1;PRE-PODAS;16;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644736;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,937828043;-75,28028697
Mayo;2062172;1644737;037386;LED;74,1;PRE-PODAS;10;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644737;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,937828043;-75,28028697
Mayo;2055162;1646550;015824;LED;27,8;PRE-PODAS;32;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646550;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94684526;-75,29713902
Mayo;2055157;1646551;015822;LED;27,8;PRE-PODAS;32;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646551;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94684526;-75,29713902
Mayo;2055172;1646552;015821;LED;27,8;PRE-PODAS;32;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646552;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94693063;-75,29709951
Mayo;2055168;1646553;015827;LED;27,8;PRE-PODAS;32;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646553;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94693063;-75,29709951
Mayo;2055173;1646563;015814;LED;27,8;PRE-PODAS;33;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646563;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94734921;-75,29718596
Mayo;2055097;1646574;015807;LED;27,8;PRE-PODAS;30;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646574;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94532979;-75,29727291
Mayo;2055109;1646575;015854;LED;27,8;PRE-PODAS;30;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646575;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94532979;-75,29727291
Mayo;2055100;1646594;015849;LED;27,8;PRE-PODAS;30;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646594;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,946061239;-75,29728745
Mayo;2055119;1646595;015863;LED;27,8;PRE-PODAS;30;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646595;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94602963;-75,29734757
Mayo;2055125;1646596;015850;LED;27,8;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646596;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94625906;-75,2971858
Mayo;2055138;1646597;015829;LED;27,8;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646597;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94625906;-75,2971858
Mayo;2055124;1646599;015836;LED;27,8;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646599;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94629046;-75,29729809
Mayo;2055144;1646604;015818;LED;27,8;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646604;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94649668;-75,29728522
Mayo;2055152;1646605;015831;LED;27,8;PRE-PODAS;31;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1646605;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94649668;-75,29728522
Mayo;2048834;1647381;070751;LED;106,5;PRE-PODAS;CARRERA;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1647381;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95659553;-75,30060896
Mayo;2042679;1647603;022309;LED;37;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647603;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,939772113;-75,25170004
Mayo;2040329;1647625;021877;LED;37;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647625;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,936597041;-75,26009798
Mayo;2056994;1647721;011659;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647721;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,944291103;-75,30793598
Mayo;2056995;1647722;036392;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647722;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,944291103;-75,30793598
Mayo;2062166;1648391;043134;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648391;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93809492;-75,27803287
Mayo;2062162;1648393;043130;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648393;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,93817632;-75,27773248
Mayo;2042671;1649069;067434;LED;27,8;PRE-PODAS;84;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1649069;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,977256066;-75,28345703
Mayo;2042672;1649072;066763;LED;27,8;PRE-PODAS;83;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1649072;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,97677209;-75,28366802
Mayo;2048841;1649342;070557;LED;106,5;PRE-PODAS;50;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1649342;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95683237;-75,30058104
Mayo;2048835;1649343;070620;LED;106,5;PRE-PODAS;50A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1649343;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95659553;-75,30060896
Mayo;2048833;1649344;070725;LED;106,5;PRE-PODAS;50A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1649344;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95662223;-75,30074174
Mayo;2045847;1651911;007959;LED;27,8;PRE-PODAS;73;1 BW;Se ha realizado el mantenimiento preventivo sobre la farola: 1651911;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,969739;-75,296704
Mayo;2045843;1652043;004460;LED;27,8;PRE-PODAS;78;1A BIS;Se ha realizado el mantenimiento preventivo sobre la farola: 1652043;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,972139057;-75,29262203
Mayo;2047357;1652103;011106;LED;27,8;PRE-PODAS;80A;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1652103;12/05/2026;12/05/2026;0;cuad62-podas;FINALIZADA;2,975835081;-75,28961798
Mayo;2048825;1652175;039725;LED;27,8;PRE-PODAS;33;4AW;Se ha realizado el mantenimiento preventivo sobre la farola: 1652175;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,946782564;-75,30093237
Mayo;2038289;1653050;016517;LED;27,8;PRE-PODAS;20A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1653050;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,941700069;-75,25031003
Mayo;2039135;1653144;010325;LED;27,8;PRE-PODAS;17;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1653144;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,938188043;-75,252641
Mayo;2047352;1653423;021859;LED;37;PRE-PODAS;25B;9W;Se ha realizado el mantenimiento preventivo sobre la farola: 1653423;12/05/2026;12/05/2026;0;cuad62-podas;FINALIZADA;2,936548081;-75,30304802
Mayo;2042667;1653513;067361;LED;46,3;PRE-PODAS;18;24;Se ha realizado el mantenimiento preventivo sobre la farola: 1653513;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,938626;-75,273216
Mayo;2047356;1655263;011103;LED;27,8;PRE-PODAS;82A;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1655263;12/05/2026;12/05/2026;0;cuad62-podas;FINALIZADA;2,975844118;-75,28931104
Mayo;2045846;1656341;018118;LED;27,8;PRE-PODAS;76A;1W;Se ha realizado el mantenimiento preventivo sobre la farola: 1656341;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,971946096;-75,29528702
Mayo;2045875;1656413;033136;LED;27,8;PRE-PODAS;81C;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1656413;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,975902;-75,286701
Mayo;2042670;1656526;066444;LED;27,8;PRE-PODAS;8;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1656526;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,979273102;-75,28408998
Mayo;2055197;1656573;023840;LED;46,3;PRE-PODAS;34;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1656573;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,947480606;-75,29732184
Mayo;2045866;1657183;005449;LED;27,8;PRE-PODAS;56;1AW;Se ha realizado el mantenimiento preventivo sobre la farola: 1657183;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,960317105;-75,29846798
Mayo;2045867;1657184;005459;LED;27,8;PRE-PODAS;56;1AW;Se ha realizado el mantenimiento preventivo sobre la farola: 1657184;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,960378116;-75,29867596
Mayo;2048826;1658063;036612;LED;27,8;PRE-PODAS;32;2W;Se ha realizado el mantenimiento preventivo sobre la farola: 1658063;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,946675183;-75,29957376
Mayo;2048831;1658664;003766;LED;27,8;PRE-PODAS;49;3W;Se ha realizado el mantenimiento preventivo sobre la farola: 1658664;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,956113109;-75,300357
Mayo;2058519;1658848;043323;LED;27,8;PRE-PODAS;50A;23;Se ha realizado el mantenimiento preventivo sobre la farola: 1658848;21/05/2026;21/05/2026;0;cuad62-podas;FINALIZADA;2,958361;-75,279332
Mayo;2058518;1658849;043320;LED;27,8;PRE-PODAS;50;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1658849;21/05/2026;21/05/2026;0;cuad62-podas;FINALIZADA;2,957956;-75,279935
Mayo;2060007;1659464;033113;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1659464;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,964917;-75,274243
Mayo;2060006;1659465;007023;LED;27,8;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1659465;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,964873099;-75,27429302
Mayo;2045881;1659805;037044;LED;74,1;PRE-PODAS;64;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1659805;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,96172105;-75,2902965
Mayo;2045880;1659806;037279;LED;74,1;PRE-PODAS;64;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1659806;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,96172105;-75,2902965
Mayo;2057042;1660129;009612;LED;27,8;PRE-PODAS;33;8D;Se ha realizado el mantenimiento preventivo sobre la farola: 1660129;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,946476058;-75,28762503
Mayo;2057043;1660139;021423;LED;37;PRE-PODAS;34;8D;Se ha realizado el mantenimiento preventivo sobre la farola: 1660139;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,946893064;-75,28715101
Mayo;2045885;1660425;036116;LED;60,2;PRE-PODAS;5A;5A;Se ha realizado el mantenimiento preventivo sobre la farola: 1660425;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,956711106;-75,28953904
Mayo;2057039;1660470;053323;LED;37;PRE-PODAS;30;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1660470;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,945278108;-75,291251
Mayo;2057003;1660987;012619;LED;27,8;PRE-PODAS;25H;5W;Se ha realizado el mantenimiento preventivo sobre la farola: 1660987;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,93986911;-75,30110401
Mayo;2038266;1661889;041051;LED;37;PRE-PODAS;24;53;Se ha realizado el mantenimiento preventivo sobre la farola: 1661889;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,947242;-75,248691
Mayo;2038270;1662090;039207;LED;27,8;PRE-PODAS;24B;EL JARDIN;Se ha realizado el mantenimiento preventivo sobre la farola: 1662090;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,945737;-75,252555
Mayo;2038968;1662994;015984;LED;27,8;PRE-PODAS;16A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1662994;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,93826904;-75,24851102
Mayo;2038276;1662995;015943;LED;27,8;PRE-PODAS;16A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1662995;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,938192;-75,248682
Mayo;2038282;1662996;019655;LED;37;PRE-PODAS;16A;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1662996;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,93805;-75,248631
Mayo;2042662;1663132;024830;LED;46,3;PRE-PODAS;9;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1663132;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,932853064;-75,26421404
Mayo;2039134;1663270;017851;LED;27,8;PRE-PODAS;17B;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1663270;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,938711112;-75,25197002
Mayo;2042661;1663415;067202;LED;27,8;PRE-PODAS;18;41;Se ha realizado el mantenimiento preventivo sobre la farola: 1663415;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,937686106;-75,25975602
Mayo;2040327;1664117;008372;LED;27,8;PRE-PODAS;25;34C;Se ha realizado el mantenimiento preventivo sobre la farola: 1664117;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,946186043;-75,26499599
Mayo;2041098;1664258;023791;LED;46,3;PRE-PODAS;13;29;Se ha realizado el mantenimiento preventivo sobre la farola: 1664258;06/05/2026;06/05/2026;0;cuad62-podas;FINALIZADA;2,936118032;-75,26985301
Mayo;2056996;1664672;009638;LED;27,8;PRE-PODAS;28A;10AW;Se ha realizado el mantenimiento preventivo sobre la farola: 1664672;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,944821042;-75,30706697
Mayo;2057001;1664716;019495;LED;37;PRE-PODAS;32;10A;Se ha realizado el mantenimiento preventivo sobre la farola: 1664716;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,946135106;-75,30643204
Mayo;2047353;1664820;010961;LED;27,8;PRE-PODAS;25C;10AW;Se ha realizado el mantenimiento preventivo sobre la farola: 1664820;12/05/2026;12/05/2026;0;cuad62-podas;FINALIZADA;2,93650105;-75,30399401
Mayo;2042663;1666150;053005;LED;37;PRE-PODAS;18;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1666150;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,938683047;-75,27126998
Mayo;2042665;1666189;021910;LED;37;PRE-PODAS;17;21;Se ha realizado el mantenimiento preventivo sobre la farola: 1666189;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,937545039;-75,276732
Mayo;2042666;1667082;007154;LED;27,8;PRE-PODAS;7;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1667082;07/05/2026;07/05/2026;0;cuad62-podas;FINALIZADA;2,922438076;-75,26731304
Mayo;2062155;1718832;037302;LED;74,1;PRE-PODAS;KR38A;CL23SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1718832;26/05/2026;26/05/2026;0;cuad62-podas;FINALIZADA;2,940856;-75,265534
Mayo;2048830;1720603;3094-120;LED;120;PRE-PODAS;1DW;42;Se ha realizado el mantenimiento preventivo sobre la farola: 1720603;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,951550074;-75,299864
Mayo;2057013;1721031;068523;LED;106,5;PRE-PODAS;6;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1721031;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,94236023;-75,29175558
Mayo;2040324;1721213;017834;LED;27,8;PRE-PODAS;VICTORFELIXDIAZ;VICTORFELIXDIAZ;Se ha realizado el mantenimiento preventivo sobre la farola: 1721213;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,939418068;-75,25065803
Mayo;2039131;1721214;017867;LED;27,8;PRE-PODAS;VICTORFELIXDIAZ;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721214;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,93977259;-75,25083035
Mayo;2039132;1721215;017986;LED;27,8;PRE-PODAS;VICTORFELIXDIAZ;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721215;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,93977862;-75,25097754
Mayo;2040323;1721216;017968;LED;27,8;PRE-PODAS;VICTORFELIXDIAZ;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721216;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,93977862;-75,25097754
Mayo;2038279;1721225;015952;LED;27,8;PRE-PODAS;VICTORFELIXDIAZ;VICTORFELIXDIAZ;Se ha realizado el mantenimiento preventivo sobre la farola: 1721225;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,938196116;-75,24853296
Mayo;2039130;1721245;017994;LED;27,8;PRE-PODAS;VILLAREGINA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721245;04/05/2026;05/05/2026;1;cuad62-podas;FINALIZADA;2,93980105;-75,2513165
Mayo;2040322;1721246;007830;LED;27,8;PRE-PODAS;VILLAREGINA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721246;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,93980105;-75,2513165
Mayo;2045882;1721301;035481;LED;27,8;PRE-PODAS;MUNICIPAL;MUNICIPAL;Se ha realizado el mantenimiento preventivo sobre la farola: 1721301;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,959159119;-75,28920502
Mayo;2057044;1721772;3370-35;LED;35;PRE-PODAS;ANDES;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1721772;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,9460546;-75,28396577
