Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Febrero;1974811;1758374;062370;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758374;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,89314158;-75,2563477
Febrero;1974812;1758375;062340;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758375;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,89314753;-75,25613333
Febrero;1964139;1758376;062367;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758376;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89314753;-75,25613333
Febrero;1964195;1758377;062400;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758377;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89315244;-75,25591552
Febrero;1964130;1758378;062382;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758378;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,8931601;-75,25568748
Febrero;1964622;1758379;062376;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758379;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89317157;-75,25524323
Febrero;1964129;1758380;062492;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758380;10/02/2026;12/02/2026;2;cuad54;FINALIZADA;2,8931764;-75,25502594
Febrero;1974817;1758381;062399;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758381;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,89318305;-75,25480031
Febrero;1974814;1758382;062387;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758382;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,89318305;-75,25480031
Febrero;1964625;1758383;062384;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758383;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89319729;-75,25435409
Febrero;1964144;1758384;062377;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758384;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89319729;-75,25435409
Febrero;1964611;1758385;062378;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758385;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89320021;-75,2539476
Febrero;1964205;1758386;062390;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758386;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89320021;-75,2539476
Febrero;1964199;1758387;062494;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758387;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89320021;-75,2539476
Febrero;1964222;1758388;062386;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758388;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89320186;-75,25412908
Febrero;1964623;1758389;062496;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758389;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89331767;-75,25383252
Febrero;1964133;1758390;062499;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758390;10/02/2026;11/02/2026;1;cuad54;FINALIZADA;2,89328689;-75,25365248
Febrero;1965310;1758391;029991;na;na;PRE;CARRERA 33;CALLE 45 SUR;Se ha realizado el mantenimiento preventivo sobre la farola: 1758391;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,89302445;-75,25385494
Febrero;1963124;1758406;062351;na;na;PRE;CRA 31-38;CLL 19;Se ha realizado el mantenimiento preventivo sobre la farola: 1758406;09/02/2026;10/02/2026;1;cuad55;FINALIZADA;2,89306166;-75,25927537
Enero;1926972;1630539;031257;LED;150;PRE;26;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1630539;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,942836066;-75,28811802
Enero;1926967;1635234;068526;LED;106,5;PRE;6A;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1635234;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,94236023;-75,29175558
Enero;1926962;1640716;068538;LED;106,5;PRE;6A;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640716;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,94245005;-75,29149909
Enero;1926961;1640720;069218 ;LED;106,5;PRE;27;CL 26 CON CRA 6B;Se ha realizado el mantenimiento preventivo sobre la farola: 1640720;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,943075499;-75,29035554
Enero;1938535;1641375;040036;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641375;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,939331061;-75,24731897
Enero;1941812;1641376;069564;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641376;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,93907;-75,247248
Enero;1944261;1641377;069582;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641377;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,93907;-75,247248
Enero;1941809;1641378;069568;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641378;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,938838;-75,247168
Enero;1938533;1641379;069580;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641379;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,938838;-75,247168
Enero;1941808;1641380;069595;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641380;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,938594;-75,247103
Enero;1933507;1641381;069563;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641381;05/01/2026;20/01/2026;15;cuad54;FINALIZADA;2,938594;-75,247103
Enero;1938515;1641382;069559;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641382;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,93837;-75,24704
Enero;1933533;1641383;069562;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641383;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,93837;-75,24704
Enero;1933530;1641384;069572;LED;106,5;PRE;17;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641384;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,938038;-75,24695
Enero;1938529;1641385;069585;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641385;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,938038;-75,24695
Enero;1933538;1641386;069590;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641386;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,937757;-75,246873
Enero;1933523;1641387;069596;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641387;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,937757;-75,246873
Enero;1938530;1641388;069588;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641388;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,937398;-75,246746
Enero;1933527;1641389;069583;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641389;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,937398;-75,246746
Enero;1938528;1641390;069551;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641390;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,937398;-75,246746
Enero;1938521;1641391;069587;LED;106,5;PRE;16;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641391;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,937135;-75,24669
Enero;1933550;1641392;069597;LED;106,5;PRE;15;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641392;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,936832;-75,246603
Enero;1933521;1641393;069571;LED;106,5;PRE;15;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641393;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,936832;-75,246603
Enero;1938349;1641394;069598;LED;106,5;PRE;15;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641394;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,936516;-75,246512
Enero;1938520;1641395;069560;LED;106,5;PRE;15;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641395;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,936516;-75,246512
Enero;1938517;1641396;069589;LED;106,5;PRE;15;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641396;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,936289;-75,24643
Enero;1938350;1641397;069592;LED;106,5;PRE;14;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641397;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,936289;-75,24643
Enero;1938518;1641398;069591;LED;106,5;PRE;14;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641398;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,936015;-75,246356
Enero;1933547;1641399;069586;LED;106,5;PRE;14;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641399;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,936015;-75,246356
Enero;1933504;1641400;069594;LED;106,5;PRE;13;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641400;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,935765;-75,246278
Enero;1933541;1641401;069593;LED;106,5;PRE;13;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641401;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,935765;-75,246278
Enero;1938531;1641402;069599;LED;106,5;PRE;13;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641402;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,935508;-75,246198
Enero;1941811;1641403;069600;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641403;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,935508;-75,246198
Enero;1938527;1641404;069289;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641404;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,935228068;-75,24610004
Enero;1941801;1641405;069257;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641405;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,935228068;-75,24610004
Enero;1944264;1641406;069248;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641406;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,934950074;-75,24601297
Enero;1933502;1641407;069288;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641407;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,934950074;-75,24601297
Enero;1933514;1641408;069277;LED;106,5;PRE;12;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641408;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,934698039;-75,24594596
Enero;1938519;1641410;069253;LED;106,5;PRE;10;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641410;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,934434065;-75,24586699
Enero;1933501;1641411;069252;LED;106,5;PRE;9;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641411;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,934434065;-75,24586699
Enero;1944265;1641412;069217;LED;106,5;PRE;9;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641412;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,934184114;-75,24579099
Enero;1941803;1641413;069278;LED;106,5;PRE;8;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641413;16/01/2026;20/01/2026;4;cuad54;FINALIZADA;2,934184114;-75,24579099
Enero;1933059;1641937;037414;LED;74,1;PRE;20;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1641937;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,93958624;-75,27491961
Enero;1933061;1641938;037413;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641938;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,93958624;-75,27491961
Enero;1933060;1641939;037418;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641939;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,93892828;-75,27589997
Enero;1933049;1641943;037404;LED;74,1;PRE;18;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641943;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,93860135;-75,27636024
Enero;1933063;1641944;037403;LED;74,1;PRE;18;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641944;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,93860135;-75,27636024
Enero;1926968;1643641;062994;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643641;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,942541113;-75,28994102
Enero;1926970;1643649;040196;LED;60,2;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643649;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,94157412;-75,289804
Enero;1926969;1643652;030763;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643652;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,941076105;-75,28972702
Enero;1926964;1643653;030772;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643653;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,941076105;-75,28972702
Enero;1926971;1643655;040179;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643655;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,940822074;-75,28969501
Enero;1926963;1643656;030769;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643656;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,940591109;-75,28968199
Enero;1926965;1643658;030770;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643658;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,94039109;-75,28964604
Enero;1926966;1643659;030766;LED;106,5;PRE;25C;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1643659;20/12/2025;06/01/2026;17;cuad55;FINALIZADA;2,94039109;-75,28964604
Enero;1944293;1643820;062920;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643820;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,940723;-75,247733
Enero;1944268;1643821;068595;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643821;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,940723;-75,247733
Enero;1944276;1643822;068554;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643822;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,941004;-75,247832
Enero;1944267;1643823;068596;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643823;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,941004;-75,247832
Enero;1944270;1643824;068573;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643824;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,941285;-75,247921
Enero;1944269;1643825;068577;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643825;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,941285;-75,247921
Enero;1944278;1643826;068547;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643826;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,940451;-75,247653
Enero;1944277;1643828;068552;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643828;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,940116;-75,247556
Enero;1944273;1643829;068555;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643829;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,940116;-75,247556
Enero;1933500;1643830;069573;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643830;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,939861;-75,247482
Enero;1944263;1643831;069570;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643831;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,939861;-75,247482
Enero;1933512;1643832;069584;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643832;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,93953;-75,247378
Enero;1944262;1643833;069581;LED;106,5;PRE;18;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643833;20/01/2026;21/01/2026;1;cuad63;FINALIZADA;2,93953;-75,247378
Enero;1947649;1643834;034261;LED;46,3;PRE;18B;54;Se ha realizado el mantenimiento preventivo sobre la farola: 1643834;23/01/2026;26/01/2026;3;cuad54;FINALIZADA;2,94155426;-75,24505186
Enero;1947646;1643835;034260;LED;46,3;PRE;18B;54;Se ha realizado el mantenimiento preventivo sobre la farola: 1643835;23/01/2026;26/01/2026;3;cuad54;FINALIZADA;2,94151055;-75,24533781
Enero;1947656;1643837;034263;LED;46,3;PRE;18B;54;Se ha realizado el mantenimiento preventivo sobre la farola: 1643837;23/01/2026;26/01/2026;3;cuad54;FINALIZADA;2,94145437;-75,2456312
Enero;1947644;1643840;034208;LED;46,3;PRE;18B;54;Se ha realizado el mantenimiento preventivo sobre la farola: 1643840;23/01/2026;26/01/2026;3;cuad54;FINALIZADA;2,941332042;-75,24624004
Enero;1938356;1643884;067801;LED;74,1;PRE;19;48;Se ha realizado el mantenimiento preventivo sobre la farola: 1643884;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94013109;-75,251578
Enero;1938363;1643885;066678;LED;74,1;PRE;19;48;Se ha realizado el mantenimiento preventivo sobre la farola: 1643885;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94013109;-75,251578
Enero;1938351;1643886;069865;LED;74,1;PRE;19;48;Se ha realizado el mantenimiento preventivo sobre la farola: 1643886;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94015893;-75,25124393
Enero;1938352;1643887;069816;LED;74,1;PRE;19;48;Se ha realizado el mantenimiento preventivo sobre la farola: 1643887;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94015893;-75,25124393
Enero;1938362;1643888;069815;LED;74,1;PRE;19;49;Se ha realizado el mantenimiento preventivo sobre la farola: 1643888;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94018536;-75,25089499
Enero;1938355;1643889;069864;LED;74,1;PRE;19;49;Se ha realizado el mantenimiento preventivo sobre la farola: 1643889;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94018536;-75,25089499
Enero;1938472;1643891;069841;LED;74,1;PRE;19;49;Se ha realizado el mantenimiento preventivo sobre la farola: 1643891;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94022291;-75,25060207
Enero;1933035;1643895;069825;LED;74,1;PRE;19;49;Se ha realizado el mantenimiento preventivo sobre la farola: 1643895;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,94037021;-75,25001885
Enero;1933038;1643896;069828;LED;74,1;PRE;19;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1643896;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,9404391;-75,24975133
Enero;1938505;1643897;069838;LED;74,1;PRE;19;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1643897;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,9404391;-75,24975133
Enero;1933036;1643898;069831;LED;74,1;PRE;19;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1643898;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,94055196;-75,24945268
Enero;1938507;1643899;069835;LED;74,1;PRE;19;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1643899;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94055196;-75,24945268
Enero;1938476;1643900;069830;LED;74,1;PRE;19;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1643900;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,9406603;-75,2492424
Enero;1933037;1643903;069829;LED;74,1;PRE;19;51;Se ha realizado el mantenimiento preventivo sobre la farola: 1643903;05/01/2026;05/01/2026;0;cuad56;FINALIZADA;2,94080037;-75,24900569
Enero;1938509;1643906;069848;LED;74,1;PRE;19;51;Se ha realizado el mantenimiento preventivo sobre la farola: 1643906;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94108951;-75,24854403
Enero;1938479;1643907;069839;LED;74,1;PRE;19;51;Se ha realizado el mantenimiento preventivo sobre la farola: 1643907;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94108951;-75,24854403
Enero;1938511;1643908;069843;LED;74,1;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643908;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94123129;-75,2483148
Enero;1938361;1643912;069874;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643912;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94011729;-75,25184886
Enero;1938357;1643913;069855;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643913;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94011729;-75,25184886
Enero;1938359;1643914;069813;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643914;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94010004;-75,25211668
Enero;1938364;1643915;069861;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643915;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94010004;-75,25211668
Enero;1938360;1643916;069862;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643916;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94007709;-75,25238537
Enero;1938460;1643917;069877;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643917;13/01/2026;13/01/2026;0;cuad56;FINALIZADA;2,94007709;-75,25238537
Enero;1938353;1643918;069845;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643918;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,9400642;-75,25265463
Enero;1938358;1643919;069873;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643919;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,9400642;-75,25265463
Enero;1938354;1643921;069859;LED;74,1;PRE;19;47;Se ha realizado el mantenimiento preventivo sobre la farola: 1643921;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94005586;-75,25292675
Enero;1934288;1643993;037304;LED;74,1;PRE;19;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1643993;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940856069;-75,26515302
Enero;1934291;1643994;037306;LED;74,1;PRE;19;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1643994;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940856069;-75,26515302
Enero;1934296;1643995;037303;LED;74,1;PRE;19;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1643995;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940856068;-75,26553401
Enero;1934302;1643998;028276;LED;74,1;PRE;19;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1643998;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940846041;-75,26585102
Enero;1934294;1643999;037587;LED;74,1;PRE;19;33;Se ha realizado el mantenimiento preventivo sobre la farola: 1643999;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940793;-75,26619036
Enero;1934293;1644000;037598;LED;74,1;PRE;19;33;Se ha realizado el mantenimiento preventivo sobre la farola: 1644000;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,940793;-75,26619036
Enero;1933568;1644001;037301;LED;74,1;PRE;19;33;Se ha realizado el mantenimiento preventivo sobre la farola: 1644001;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,94078652;-75,26641229
Enero;1933554;1644002;037308;LED;74,1;PRE;19;33;Se ha realizado el mantenimiento preventivo sobre la farola: 1644002;05/01/2026;06/01/2026;1;cuad56;FINALIZADA;2,94078652;-75,26641229
Enero;1934337;1644003;068380;LED;92,6;PRE;19;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1644003;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,94079193;-75,26685555
Enero;1934871;1644004;068388;LED;92,6;PRE;19;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1644004;07/01/2026;07/01/2026;0;cuad56;FINALIZADA;2,94076071;-75,26688134
Enero;1934872;1644005;068303;LED;92,6;PRE;19;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1644005;07/01/2026;07/01/2026;0;cuad56;FINALIZADA;2,94075273;-75,26710114
Enero;1938346;1644006;068390;LED;92,6;PRE;19;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1644006;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,94075273;-75,26710114
Enero;1938348;1644007;068387;LED;92,6;PRE;19;31;Se ha realizado el mantenimiento preventivo sobre la farola: 1644007;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,9407412;-75,26740527
Enero;1938347;1644008;068364;LED;92,6;PRE;19;31;Se ha realizado el mantenimiento preventivo sobre la farola: 1644008;12/01/2026;13/01/2026;1;cuad54;FINALIZADA;2,9407412;-75,26740527
Enero;1934336;1644009;068392;LED;92,6;PRE;19;31;Se ha realizado el mantenimiento preventivo sobre la farola: 1644009;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,9407414;-75,26767867
Enero;1934339;1644010;068320;LED;92,6;PRE;19;31;Se ha realizado el mantenimiento preventivo sobre la farola: 1644010;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,9407414;-75,26767867
Enero;1934338;1644011;068372;LED;92,6;PRE;19;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1644011;06/01/2026;06/01/2026;0;cuad55;FINALIZADA;2,94073885;-75,26793326
