Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Hora Inicial;Fecha Finalización;Hora Final;Tiempo Hora;Operario;Estado;Latitud;Longitud
Junio;2075712;1735289;038602;92,6;LED;ACT;ZONAINDUSTRIAL;ZONAINDUSTRIAL;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F RETIRADA026553-INSTALADA038602;09/06/2026;12:59:00?p. m.;09/06/2026;12:59:00?p. m.;0;cuad56 ;FINALIZADA;2,90601738;-75,27860697
Junio;2069509;1735328;028787;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: C.E;01/06/2026;8:13:00?p. m.;01/06/2026;8:13:00?p. m.;0;cuad57;FINALIZADA;2,897617117;-75,26665204
Junio;2069507;1735329;028758;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: C.E;01/06/2026;8:12:00?p. m.;01/06/2026;8:12:00?p. m.;0;cuad57;FINALIZADA;2,897852107;-75,266864
Junio;2069417;1735330;036768;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: C.E;01/06/2026;7:13:00?p. m.;01/06/2026;7:13:00?p. m.;0;cuad57;FINALIZADA;2,898084111;-75,26708001
Junio;2069418;1735331;028786;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: C.E;01/06/2026;7:14:00?p. m.;01/06/2026;7:14:00?p. m.;0;cuad57;FINALIZADA;2,898294052;-75,26725003
Junio;2069420;1735332;028797;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: C.E;01/06/2026;7:15:00?p. m.;01/06/2026;7:15:00?p. m.;0;cuad57;FINALIZADA;2,898617054;-75,26752698
Junio;2076262;1735333;028957;74,1;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: V.A;09/06/2026;6:48:00?p. m.;09/06/2026;6:48:00?p. m.;0;cuad57;FINALIZADA;2,898860097;-75,26773498
Junio;2076265;1735335;025475;60,2;LED;ACT;PUERTASDELSOL;PUERTASDELSOL;Se ha actuado sobre: Otros: V.A;09/06/2026;6:57:00?p. m.;09/06/2026;6:57:00?p. m.;0;cuad57;FINALIZADA;2,899380102;-75,26817997
Junio;2075661;1735343;026534;92,6;LED;ACT;LAINMACULADA;LAINMACULADA;Se ha actuado sobre: Otros: V.A;09/06/2026;10:49:00?a. m.;09/06/2026;10:49:00?a. m.;0;cuad56 ;FINALIZADA;2,968984085;-75,29442299
Junio;2088051;1735354;050651;27,8;LED;ACT;LAMAISTAD;LAMAISTAD;Se ha actuado sobre: Acometida, Conectores, Otros: 1M3*14.2CDPS.C.E.;19/06/2026;1:32:00?p. m.;19/06/2026;1:32:00?p. m.;0;cuad54 ;FINALIZADA;2,951139089;-75,252185
Junio;2076166;1735366;050650;27,8;LED;ACT;OLAYAHERRERA;OLAYAHERRERA;Se ha actuado sobre: Conectores, Otros: 2CDP.C.E;09/06/2026;7:10:00?p. m.;09/06/2026;7:10:00?p. m.;0;cuad54 ;FINALIZADA;2,950481067;-75,25193802
Junio;2073045;1735409;031166;100;LED;ACT;LUISCARLOSGALAN;CALLE;Se ha actuado sobre: Conectores, Otros: 1CDP.C.E;04/06/2026;6:32:00?p. m.;04/06/2026;6:32:00?p. m.;0;cuad59;FINALIZADA;2,9694312;-75,28735567
Junio;2085055;1735454;053093;37;LED;ACT;VILLANADIA;VILLANADIA;Se ha actuado sobre: C.E;17/06/2026;4:04:00?p. m.;17/06/2026;4:04:00?p. m.;0;CUAD56;FINALIZADA;2,946048052;-75,25348998
Junio;2092530;1735493;011317;27,8;LED;ACT;ELJARDIN;ELJARDIN;Se ha actuado sobre: Otros: C. E.;23/06/2026;3:04:00?p. m.;23/06/2026;3:04:00?p. m.;0;cuad54;FINALIZADA;2,927688083;-75,27604354
Junio;2092277;1735512;067731;74,1;LED;ACT;VILLANAZARET;VILLANAZARET;Se ha actuado sobre: Otros: C.E;23/06/2026;12:23:00?p. m.;23/06/2026;12:23:00?p. m.;0;cuad57;FINALIZADA;2,9758;-75,287128
Junio;2093351;1735519;028496;74,1;LED;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;24/06/2026;7:04:00?a. m.;24/06/2026;7:04:00?a. m.;0;cuad57;FINALIZADA;2,975196;-75,286945
Junio;2069191;1735522;028458;74,1;LED;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;01/06/2026;7:29:00?p. m.;01/06/2026;7:29:00?p. m.;0;cuad57;FINALIZADA;2,974263;-75,287021
Junio;2069192;1735523;028350;74,1;LED;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;01/06/2026;7:29:00?p. m.;01/06/2026;7:29:00?p. m.;0;cuad57;FINALIZADA;2,973998;-75,287077
Junio;2069194;1735524;028476;74,1;LED;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;01/06/2026;6:30:00?p. m.;01/06/2026;6:30:00?p. m.;0;cuad57;FINALIZADA;2,973722;-75,287146
Junio;2077403;1735545;028927;74,1;LED;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;10/06/2026;8:33:00?p. m.;10/06/2026;8:33:00?p. m.;0;cuad57;FINALIZADA;2,973544;-75,287453
Junio;2086893;1735559;028286;74,1;LED;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;18/06/2026;6:48:00?p. m.;18/06/2026;6:48:00?p. m.;0;cuad59;FINALIZADA;2,969352;-75,289468
Junio;2085722;1735560;028319;74,1;LED;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Fotocelda, Otros: 1.F;17/06/2026;3:01:00?p. m.;17/06/2026;3:01:00?p. m.;0;cuad63;FINALIZADA;2,969109;-75,289615
Junio;2093595;1735576;028452;74,1;LED;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;24/06/2026;9:26:00?a. m.;24/06/2026;9:26:00?a. m.;0;cuad57;FINALIZADA;2,968042101;-75,29039802
Junio;2072440;1735607;030996;70;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Conectores, Otros: C.E 2CDP;03/06/2026;4:58:00?p. m.;03/06/2026;4:58:00?p. m.;0;cuad56 ;FINALIZADA;2,941514;-75,247137
Junio;2072442;1735608;030997;70;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;4:59:00?p. m.;03/06/2026;4:59:00?p. m.;0;cuad56 ;FINALIZADA;2,941503;-75,247304
Junio;2072449;1735609;SC;0,5;PSL;ACT;SANMIGUELARCAGEL;52;Se ha actuado sobre: Otros: HURTO LUMINARIA;03/06/2026;5:13:00?p. m.;03/06/2026;5:13:00?p. m.;0;cuad56 ;FINALIZADA;2,941449;-75,247108
Junio;2072443;1735610;040180;70;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;5:00:00?p. m.;03/06/2026;5:00:00?p. m.;0;cuad56 ;FINALIZADA;2,941434;-75,24729
Junio;2072450;1735611;SC;0,5;PSL;ACT;SANMIGUELARCAGEL;52;Se ha actuado sobre: Otros: HURTO LUMINARIA;03/06/2026;5:13:00?p. m.;03/06/2026;5:13:00?p. m.;0;cuad56 ;FINALIZADA;2,941379;-75,24708
Junio;2072448;1735612;SC;0,5;PSL;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: HURTO LUMINARIA;03/06/2026;5:12:00?p. m.;03/06/2026;5:12:00?p. m.;0;cuad56 ;FINALIZADA;2,941362;-75,247259
Junio;2072444;1735613;030995;70;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;5:00:00?p. m.;03/06/2026;5:00:00?p. m.;0;cuad56 ;FINALIZADA;2,941283;-75,247234
Junio;2072451;1735614;SC;0,5;PSL;ACT;SANMIGUELARCAGEL;52;Se ha actuado sobre: Otros: HURTO LUMINARIA;03/06/2026;5:14:00?p. m.;03/06/2026;5:14:00?p. m.;0;cuad56 ;FINALIZADA;2,941292;-75,247057
Junio;2093181;1735618;62402-40;40;LED;ACT;SANMIGUELARCAGEL;KR2 CON KR8 CENTRO;Se ha actuado sobre: Otros: C.E;23/06/2026;6:58:00?p. m.;23/06/2026;6:58:00?p. m.;0;cuad56 ;FINALIZADA;2,92572695;-75,291893
Junio;2072445;1735619;062097;100;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;5:01:00?p. m.;03/06/2026;5:01:00?p. m.;0;cuad56 ;FINALIZADA;2,941324;-75,247124
Junio;2072446;1735620;062098;100;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;5:01:00?p. m.;03/06/2026;5:01:00?p. m.;0;cuad56 ;FINALIZADA;2,941392;-75,247149
Junio;2072441;1735621;062099;100;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;4:59:00?p. m.;03/06/2026;4:59:00?p. m.;0;cuad56 ;FINALIZADA;2,94153;-75,247192
Junio;2072447;1735622;062096;100;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Otros: C.E CONTROL;03/06/2026;5:02:00?p. m.;03/06/2026;5:02:00?p. m.;0;cuad56 ;FINALIZADA;2,94147;-75,24718
Junio;2083630;1735626;011652;27,8;LED;ACT;SANMIGUELARCAGEL;SANMIGUELARCAGEL;Se ha actuado sobre: Fotocelda, Otros: 1F;16/06/2026;4:10:00?p. m.;16/06/2026;4:10:00?p. m.;0;cuad56 ;FINALIZADA;2,941074097;-75,24590398
Junio;2069905;1735778;069322;92,6;LED;ACT;VIRGILIOBARCO;CALLE;Se ha actuado sobre: Luminaria, Otros: INSTALADA069322RETIRADA028158.F.I;02/06/2026;9:09:00?a. m.;02/06/2026;9:09:00?a. m.;0;cuad59;FINALIZADA;2,96935041;-75,28775705
Junio;2082565;1735810;051045;27,8;LED;ACT;CORREGIMIENTOFORTALECILLAS;CORREGIMIENTOFORTALECILLAS;Se ha actuado sobre: Otros: C.E;16/06/2026;6:15:00?p. m.;16/06/2026;6:15:00?p. m.;0;cuad57 ;FINALIZADA;3,037840278;-75,24624986
Junio;2082490;1735826;050884;27,8;LED;ACT;CORREGIMIENTOFORTALECILLAS;CORREGIMIENTOFORTALECILLAS;Se ha actuado sobre: Fotocelda, Conectores, Otros: 2CDP 1F C.E;16/06/2026;4:40:00?p. m.;16/06/2026;4:40:00?p. m.;0;cuad57 ;FINALIZADA;3,036733041;-75,25470095
Junio;2096142;1735932;054149;46,3;LED;ACT;MONSERRATE;NEIVA;Se ha actuado sobre: C.E;25/06/2026;12:19:00?a. m.;25/06/2026;12:19:00?a. m.;0;CUAD63;FINALIZADA;2,935495;-75,26981
Junio;2077669;1735936;015773;27,8;LED;ACT;CENTRO;6;Se ha actuado sobre: Acometida, Conectores, Otros: 1MTR.3×14.2CDP.C.E;11/06/2026;8:28:00?a. m.;11/06/2026;8:28:00?a. m.;0;cuad55;FINALIZADA;2,92682723;-75,28679837
Junio;2072478;1735936;015773;27,8;LED;ACT;CENTRO;6;Se ha actuado sobre: Otros: C.E;03/06/2026;8:03:00?p. m.;03/06/2026;8:03:00?p. m.;0;cuad57;FINALIZADA;2,92682723;-75,28679837
Junio;2094211;1735981;028846;74,1;LED;ACT;MINUTODEDIOS;MINUTODEDIOS;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I RETIRADA 037484 INSTALADA 028846 1F;24/06/2026;1:21:00?p. m.;24/06/2026;1:21:00?p. m.;0;cuad57;FINALIZADA;2,969376;-75,289828
Junio;2093623;1735982;037470;74,1;LED;ACT;MINUTODEDIOS;MINUTODEDIOS;Se ha actuado sobre: Otros: C.E;24/06/2026;9:44:00?a. m.;24/06/2026;9:44:00?a. m.;0;cuad57;FINALIZADA;2,969605;-75,289716
Junio;2077826;1735983;050891;27,8;LED;ACT;CHICALA;CHICALA;Se ha actuado sobre: Fotocelda, Otros: 1F;11/06/2026;9:28:00?a. m.;11/06/2026;9:28:00?a. m.;0;cuad56 ;FINALIZADA;2,963969;-75,297139
Junio;2079219;1736163;027259;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:44:00?a. m.;12/06/2026;11:44:00?a. m.;0;CUAD57;FINALIZADA;2,945150043;-75,259768
Junio;2079220;1736164;027264;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:45:00?a. m.;12/06/2026;11:45:00?a. m.;0;CUAD57;FINALIZADA;2,94512006;-75,25954403
Junio;2079216;1736165;027223;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:43:00?a. m.;12/06/2026;11:43:00?a. m.;0;CUAD57;FINALIZADA;2,945104101;-75,25931303
Junio;2079218;1736166;027225;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:44:00?a. m.;12/06/2026;11:44:00?a. m.;0;CUAD57;FINALIZADA;2,945080098;-75,25904604
Junio;2079223;1736167;027271;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:45:00?a. m.;12/06/2026;11:45:00?a. m.;0;CUAD57;FINALIZADA;2,945061043;-75,258899
Junio;2079222;1736168;027266;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;12/06/2026;11:45:00?a. m.;12/06/2026;11:45:00?a. m.;0;CUAD57;FINALIZADA;2,945052031;-75,258749
Junio;2085852;1736170;027267;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:32:00?p. m.;17/06/2026;10:32:00?p. m.;0;cuad54;FINALIZADA;2,945144046;-75,25871797
Junio;2085851;1736171;027239;60,2;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:31:00?p. m.;17/06/2026;10:31:00?p. m.;0;cuad54;FINALIZADA;2,945342095;-75,25867501
Junio;2100220;1737256;017041;27,8;LED;ACT;LACRISTALINA;38;Se ha actuado sobre: Fotocelda, Otros: 1F;30/06/2026;7:27:00?p. m.;30/06/2026;7:27:00?p. m.;0;cuad59;FINALIZADA;2,926045;-75,262306
Junio;2085072;1737280;037464;74,1;LED;ACT;SANTANDER;SANTANDER;Se ha actuado sobre: C.E;17/06/2026;4:11:00?p. m.;17/06/2026;4:11:00?p. m.;0;CUAD56;FINALIZADA;2,946624154;-75,25313998
Junio;2079269;1737282;037483;74,1;LED;ACT;SANTANDER;SANTANDER;Se ha actuado sobre: Otros: C.E;12/06/2026;12:05:00?p. m.;12/06/2026;12:05:00?p. m.;0;cuad56 ;FINALIZADA;2,94673004;-75,25337801
Junio;2079268;1737283;037465;74,1;LED;ACT;SANTANDER;SANTANDER;Se ha actuado sobre: Otros: C.E;12/06/2026;12:03:00?p. m.;12/06/2026;12:03:00?p. m.;0;cuad56 ;FINALIZADA;2,94673004;-75,25337801
Junio;2088788;1737300;009316;27,8;LED;ACT;VILLACAROLINA;VILLACAROLINA;Se ha actuado sobre: Fotocelda, Otros: 1F;19/06/2026;6:55:00?p. m.;19/06/2026;6:55:00?p. m.;0;cuad55 ;FINALIZADA;2,957756;-75,284538
Junio;2079267;1737374;050367;27,8;LED;ACT;ORONEGRO;ORONEGRO;Se ha actuado sobre: Luminaria, Otros: F.I RETIRADA050667-INSTALADA050367;12/06/2026;11:29:00?a. m.;12/06/2026;11:29:00?a. m.;0;cuad56 ;FINALIZADA;2,950839114;-75,25208199
Junio;2093094;1737433;030224;92,6;LED;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: V.A;23/06/2026;10:31:00?p. m.;23/06/2026;10:31:00?p. m.;0;CUAD57;FINALIZADA;2,933851;-75,293649
Junio;2093097;1737434;030507;92,6;LED;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: V.A;23/06/2026;10:33:00?p. m.;23/06/2026;10:33:00?p. m.;0;CUAD57;FINALIZADA;2,933902;-75,293326
Junio;2092275;1737444;038567;92,6;LED;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Luminaria, Otros: F.I RETIRADA 038914 INSTALADA 038567;23/06/2026;11:05:00?a. m.;23/06/2026;11:05:00?a. m.;0;cuad57;FINALIZADA;2,934062045;-75,29218058
Junio;2075032;1737462;038729;92,6;LED;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Luminaria, Otros: INSTALADA 038729.RETIRADA.029640.FI;06/06/2026;7:07:00?a. m.;06/06/2026;7:07:00?a. m.;0;cuad55;FINALIZADA;2,933833899;-75,29007753
Junio;2072365;1737504;029621;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: Otros: C.E;03/06/2026;6:34:00?p. m.;03/06/2026;6:34:00?p. m.;0;cuad57;FINALIZADA;2,932909568;-75,28274743
Junio;2096039;1737505;030582;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:54:00?a. m.;25/06/2026;11:54:00?a. m.;0;CUAD57;FINALIZADA;2,933231738;-75,28228274
Junio;2096036;1737506;030542;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:54:00?a. m.;25/06/2026;11:54:00?a. m.;0;CUAD57;FINALIZADA;2,933350368;-75,28239762
Junio;2072366;1737507;043555;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: Luminaria, Fotocelda, Conectores, Otros: F.I RETIRADA 043517 INSTALADA 043555 2CDP 1F;03/06/2026;6:35:00?p. m.;03/06/2026;6:35:00?p. m.;0;cuad57;FINALIZADA;2,93312533;-75,28274731
Junio;2096021;1737518;030528;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:51:00?a. m.;25/06/2026;11:51:00?a. m.;0;CUAD57;FINALIZADA;2,933440435;-75,28196719
Junio;2072364;1737521;030242;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: Otros: C.E;03/06/2026;6:32:00?p. m.;03/06/2026;6:32:00?p. m.;0;cuad57;FINALIZADA;2,934011552;-75,28110289
Junio;2096014;1737527;029623;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:51:00?a. m.;25/06/2026;11:51:00?a. m.;0;CUAD57;FINALIZADA;2,933552256;-75,28210238
Junio;2096017;1737528;029627;92,6;LED;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:51:00?a. m.;25/06/2026;11:51:00?a. m.;0;CUAD57;FINALIZADA;2,933452064;-75,2822489
Junio;2093000;1737670;026511;74,1;LED;ACT;VEREDASANFRANCISCO;VEREDASANFRANCISCO;Se ha actuado sobre: V.A;23/06/2026;10:10:00?p. m.;23/06/2026;10:10:00?p. m.;0;CUAD55;FINALIZADA;3,071493817;-75,39073611
Junio;2085820;1737778;064692;27,8;LED;ACT;VILLACAROLINA;VILLACAROLINA;Se ha actuado sobre: Luminaria y RETIRADA 009380 -NUEVA 064692;17/06/2026;10:03:00?p. m.;17/06/2026;10:03:00?p. m.;0;cuad54;FINALIZADA;2,957726;-75,284408
Junio;2096042;1739241;030595;92,6;LED;ACT;LATOMA;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:55:00?a. m.;25/06/2026;11:55:00?a. m.;0;CUAD57;FINALIZADA;2,933341034;-75,28211744
Junio;2078717;1739444;051923;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;11/06/2026;6:27:00?p. m.;11/06/2026;6:27:00?p. m.;0;cuad54 ;FINALIZADA;2,911352093;-75,270315
Junio;2078715;1739447;017017;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Luminaria, Fotocelda, Conectores, Otros: 2CONECTORES.RESORTE.RETIRADA.051924.INSTALADA.017017.1F.F.I;11/06/2026;5:57:00?p. m.;11/06/2026;5:57:00?p. m.;0;cuad54 ;FINALIZADA;2,911505075;-75,27032404
Junio;2078716;1739448;051970;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;11/06/2026;6:25:00?p. m.;11/06/2026;6:25:00?p. m.;0;cuad54 ;FINALIZADA;2,911632034;-75,270198
Junio;2088425;1739448;051970;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:01:00?p. m.;19/06/2026;4:01:00?p. m.;0;cuad54;FINALIZADA;2,911632034;-75,270198
Junio;2078643;1739449;051956;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;11/06/2026;5:19:00?p. m.;11/06/2026;5:19:00?p. m.;0;cuad54 ;FINALIZADA;2,911723058;-75,27015303
Junio;2088446;1739450;051940;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:03:00?p. m.;19/06/2026;4:03:00?p. m.;0;cuad54;FINALIZADA;2,911741072;-75,27010697
Junio;2088454;1739458;051957;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:04:00?p. m.;19/06/2026;4:04:00?p. m.;0;cuad54;FINALIZADA;2,911854079;-75,27006803
Junio;2088466;1739459;051939;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:07:00?p. m.;19/06/2026;4:07:00?p. m.;0;cuad54;FINALIZADA;2,911949077;-75,27004601
Junio;2088458;1739460;051946;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:05:00?p. m.;19/06/2026;4:05:00?p. m.;0;cuad54;FINALIZADA;2,912071036;-75,270023
Junio;2088400;1739462;051951;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;3:58:00?p. m.;19/06/2026;3:58:00?p. m.;0;cuad54;FINALIZADA;2,912288088;-75,26995998
Junio;2088385;1739463;051952;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;3:56:00?p. m.;19/06/2026;3:56:00?p. m.;0;cuad54;FINALIZADA;2,912152071;-75,27013199
Junio;2088472;1739464;051969;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:10:00?p. m.;19/06/2026;4:10:00?p. m.;0;cuad54;FINALIZADA;2,912767115;-75,27000499
Junio;2088436;1739483;051955;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:02:00?p. m.;19/06/2026;4:02:00?p. m.;0;cuad54;FINALIZADA;2,912001087;-75,27009002
Junio;2088392;1739484;051922;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: C.E;19/06/2026;3:57:00?p. m.;19/06/2026;3:57:00?p. m.;0;cuad54;FINALIZADA;2,911983066;-75,270162
Junio;2088414;1739485;051972;27,8;LED;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: V.A;19/06/2026;4:00:00?p. m.;19/06/2026;4:00:00?p. m.;0;cuad54;FINALIZADA;2,911975089;-75,27022499
Junio;2090227;1739693;029640;92,6;LED;ACT;CANAIMA;CANAIMA;Se ha actuado sobre: Luminaria, Fotocelda, Otros: RETIRADA. 031899.INSTALADA.0296640.F1.;22/06/2026;3:20:00?p. m.;22/06/2026;3:20:00?p. m.;0;cuad54;FINALIZADA;2,903443037;-75,271841
Junio;2094212;1739778;026321;60,2;LED;ACT;ALAMOS;18;Se ha actuado sobre: Luminaria, Otros: F.I RETIRADA 027394 INSTALADA 026321;24/06/2026;1:21:00?p. m.;24/06/2026;1:21:00?p. m.;0;cuad57;FINALIZADA;2,95501365;-75,28582388
Junio;2094214;1739779;051915;60,2;LED;ACT;ALAMOS;18;Se ha actuado sobre: Otros: C.E;24/06/2026;1:23:00?p. m.;24/06/2026;1:23:00?p. m.;0;cuad57;FINALIZADA;2,95512961;-75,28563378
Junio;2094217;1739780;027399;60,2;LED;ACT;ALAMOS;18;Se ha actuado sobre: Otros: C.E;24/06/2026;1:24:00?p. m.;24/06/2026;1:24:00?p. m.;0;cuad57;FINALIZADA;2,9552456;-75,28545327
Junio;2094222;1739781;027364;60,2;LED;ACT;ALAMOS;18;Se ha actuado sobre: Otros: C.E;24/06/2026;1:26:00?p. m.;24/06/2026;1:26:00?p. m.;0;cuad57;FINALIZADA;2,95541633;-75,28517917
Junio;2076649;1739830;028172;92,6;LED;ACT;ALAMOS;16;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F RETIRADA028554-INSTALADA028172;10/06/2026;11:58:00?a. m.;10/06/2026;11:58:00?a. m.;0;cuad56 ;FINALIZADA;2,954106;-75,285729
Junio;2076648;1739831;028569;92,6;LED;ACT;ALAMOS;16;Se ha actuado sobre: Otros: C.E;10/06/2026;11:37:00?a. m.;10/06/2026;11:37:00?a. m.;0;cuad56 ;FINALIZADA;2,954257;-75,285485
Junio;2078803;1739885;063147;100;LED;ACT;VIRGILIOBARCO;22;Se ha actuado sobre: Otros: C.E;11/06/2026;8:30:00?p. m.;11/06/2026;8:30:00?p. m.;0;cuad57;FINALIZADA;2,94274659;-75,25619879
Junio;2085856;1740193;036774;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:34:00?p. m.;17/06/2026;10:34:00?p. m.;0;cuad54;FINALIZADA;2,947269374;-75,25867239
Junio;2085863;1740207;038205;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:34:00?p. m.;17/06/2026;10:34:00?p. m.;0;cuad54;FINALIZADA;2,947160802;-75,25870791
Junio;2085853;1740208;029414;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:32:00?p. m.;17/06/2026;10:32:00?p. m.;0;cuad54;FINALIZADA;2,947160802;-75,25870791
Junio;2085857;1740209;036788;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:34:00?p. m.;17/06/2026;10:34:00?p. m.;0;cuad54;FINALIZADA;2,947070433;-75,25866335
Junio;2085864;1740210;067876;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:35:00?p. m.;17/06/2026;10:35:00?p. m.;0;cuad54;FINALIZADA;2,946943773;-75,25867241
Junio;2085858;1740211;037452;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:34:00?p. m.;17/06/2026;10:34:00?p. m.;0;cuad54;FINALIZADA;2,946853392;-75,25868147
